title,totalRatingCount,authors,image_url,small_image_url
The Catcher in the Rye,100,J.D. Salinger,https://images.gr-assets.com/books/1398034300m/5107.jpg,https://images.gr-assets.com/books/1398034300s/5107.jpg
The Cement Garden,92,Ian McEwan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Chamber,100,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Cider House Rules,100,John Irving,https://images.gr-assets.com/books/1327962519m/4687.jpg,https://images.gr-assets.com/books/1327962519s/4687.jpg
"The Clan of the Cave Bear (Earth's Children, #1)",99,Jean M. Auel,https://images.gr-assets.com/books/1385331302m/1295.jpg,https://images.gr-assets.com/books/1385331302s/1295.jpg
The Client,100,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Club Dumas,94,"Arturo Pérez-Reverte, Sonia Soto",https://images.gr-assets.com/books/1327896341m/7194.jpg,https://images.gr-assets.com/books/1327896341s/7194.jpg
The Comfort of Strangers,99,Ian McEwan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",100,L.M. Montgomery,https://images.gr-assets.com/books/1267721500m/3579.jpg,https://images.gr-assets.com/books/1267721500s/3579.jpg
"The Complete Sherlock Holmes, Vol 2",100,"Arthur Conan Doyle, Kyle Freeman",https://images.gr-assets.com/books/1347663158m/3586.jpg,https://images.gr-assets.com/books/1347663158s/3586.jpg
The Complete Short Novels,100,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Complete Short Stories,96,Ernest Hemingway,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Confusion (The Baroque Cycle, #2)",100,Neal Stephenson,https://images.gr-assets.com/books/1407706997m/822.jpg,https://images.gr-assets.com/books/1407706997s/822.jpg
The Corrections,99,Jonathan Franzen,https://images.gr-assets.com/books/1355011305m/3805.jpg,https://images.gr-assets.com/books/1355011305s/3805.jpg
The Count of Monte Cristo,99,"Alexandre Dumas, Robin Buss",https://images.gr-assets.com/books/1309203605m/7126.jpg,https://images.gr-assets.com/books/1309203605s/7126.jpg
The Crying of Lot 49,100,Thomas Pynchon,https://images.gr-assets.com/books/1375727632m/2794.jpg,https://images.gr-assets.com/books/1375727632s/2794.jpg
The Curious Incident of the Dog in the Night-Time,100,Mark Haddon,https://images.gr-assets.com/books/1479863624m/1618.jpg,https://images.gr-assets.com/books/1479863624s/1618.jpg
"The Da Vinci Code (Robert Langdon, #2)",100,Dan Brown,https://images.gr-assets.com/books/1303252999m/968.jpg,https://images.gr-assets.com/books/1303252999s/968.jpg
"The Dark Tower (The Dark Tower, #7)",100,Stephen King,https://images.gr-assets.com/books/1372296329m/5091.jpg,https://images.gr-assets.com/books/1372296329s/5091.jpg
"The Deep End of the Ocean (Cappadora Family, #1)",100,Jacquelyn Mitchard,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Design of Everyday Things,100,Donald A. Norman,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Devil Wears Prada (The Devil Wears Prada, #1)",100,Lauren Weisberger,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Devil and Miss Prym (On the Seventh Day, #3)",98,"Paulo Coelho, Amanda Hopkinson, Nick Caistor",https://images.gr-assets.com/books/1359082264m/4008.jpg,https://images.gr-assets.com/books/1359082264s/4008.jpg
"The Diamond Age: or, A Young Lady's Illustrated Primer",100,Neal Stephenson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Divine Comedy,100,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Door Into Summer,100,Robert A. Heinlein,https://images.gr-assets.com/books/1342241886m/348.jpg,https://images.gr-assets.com/books/1342241886s/348.jpg
The Doors of Perception & Heaven and Hell,100,Aldous Huxley,https://images.gr-assets.com/books/1375947566m/5128.jpg,https://images.gr-assets.com/books/1375947566s/5128.jpg
The Drama of the Gifted Child: The Search for the True Self,99,"Alice  Miller, Ruth Ward",https://images.gr-assets.com/books/1339395245m/4887.jpg,https://images.gr-assets.com/books/1339395245s/4887.jpg
"The Drawing of the Three (The Dark Tower, #2)",100,Stephen King,https://images.gr-assets.com/books/1370918050m/5094.jpg,https://images.gr-assets.com/books/1370918050s/5094.jpg
"The Egypt Game (Game, #1)",100,Zilpha Keatley Snyder,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Electric Kool-Aid Acid Test,99,Tom Wolfe,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",100,Brian Greene,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Elephant Vanishes,93,"Haruki Murakami, Jay Rubin, Alfred Birnbaum",https://images.gr-assets.com/books/1391384346m/9555.jpg,https://images.gr-assets.com/books/1391384346s/9555.jpg
The Emperor's Children,100,Claire Messud,https://images.gr-assets.com/books/1320497348m/3648.jpg,https://images.gr-assets.com/books/1320497348s/3648.jpg
The End of Poverty,100,"Jeffrey D. Sachs, Bono",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Fellowship of the Ring (The Lord of the Rings, #1)",99,J.R.R. Tolkien,https://images.gr-assets.com/books/1298411339m/34.jpg,https://images.gr-assets.com/books/1298411339s/34.jpg
The Fifth Mountain,100,Paulo Coelho,https://images.gr-assets.com/books/1358268472m/4005.jpg,https://images.gr-assets.com/books/1358268472s/4005.jpg
"The Firm (Penguin Readers, Level 5)",100,John Grisham,https://images.gr-assets.com/books/1418465200m/5358.jpg,https://images.gr-assets.com/books/1418465200s/5358.jpg
"The First Four Years  (Little House, #9)",91,"Laura Ingalls Wilder, Garth Williams",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The First World War,98,John Keegan,https://images.gr-assets.com/books/1403194704m/8914.jpg,https://images.gr-assets.com/books/1403194704s/8914.jpg
The Five Love Languages of Children,100,"Gary Chapman, D. Ross Campbell",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Five People You Meet in Heaven,100,Mitch Albom,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Fortress of Solitude,97,Jonathan Lethem,https://images.gr-assets.com/books/1418677318m/9799.jpg,https://images.gr-assets.com/books/1418677318s/9799.jpg
The Fountainhead,100,"Ayn Rand, Leonard Peikoff",https://images.gr-assets.com/books/1491163636m/2122.jpg,https://images.gr-assets.com/books/1491163636s/2122.jpg
The Four Agreements: A Practical Guide to Personal Freedom,100,Miguel Ruiz,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Fourth Hand,100,John Irving,https://images.gr-assets.com/books/1375776688m/4656.jpg,https://images.gr-assets.com/books/1375776688s/4656.jpg
The Game: Penetrating the Secret Society of Pickup Artists,100,Neil Strauss,https://images.gr-assets.com/books/1410129471m/900.jpg,https://images.gr-assets.com/books/1410129471s/900.jpg
The Giraffe and the Pelly and Me,100,"Roald Dahl, Quentin Blake",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Giver (The Giver, #1)",100,Lois Lowry,https://images.gr-assets.com/books/1342493368m/3636.jpg,https://images.gr-assets.com/books/1342493368s/3636.jpg
The Glass Castle,98,Jeannette Walls,https://images.gr-assets.com/books/1400930557m/7445.jpg,https://images.gr-assets.com/books/1400930557s/7445.jpg
The God of Small Things,97,Arundhati Roy,https://images.gr-assets.com/books/1436217001m/9777.jpg,https://images.gr-assets.com/books/1436217001s/9777.jpg
"The Good Earth (House of Earth, #1)",100,Pearl S. Buck,https://images.gr-assets.com/books/1312497600m/1078.jpg,https://images.gr-assets.com/books/1312497600s/1078.jpg
"The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency, #8)",97,Alexander McCall Smith,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Good Soldier,85,"Ford Madox Ford, Kenneth Womack, William Baker",https://images.gr-assets.com/books/1389213508m/7628.jpg,https://images.gr-assets.com/books/1389213508s/7628.jpg
The Grapes of Wrath,100,John Steinbeck,https://images.gr-assets.com/books/1352912927m/4395.jpg,https://images.gr-assets.com/books/1352912927s/4395.jpg
"The Great Book of Amber (The Chronicles of Amber, #1-10)",100,Roger Zelazny,https://images.gr-assets.com/books/1165519096m/5367.jpg,https://images.gr-assets.com/books/1165519096s/5367.jpg
The Great Gatsby,100,F. Scott Fitzgerald,https://images.gr-assets.com/books/1490528560m/4671.jpg,https://images.gr-assets.com/books/1490528560s/4671.jpg
The Great Train Robbery,99,Michael Crichton,https://images.gr-assets.com/books/1328309104m/7682.jpg,https://images.gr-assets.com/books/1328309104s/7682.jpg
The Ground Beneath Her Feet,94,Salman Rushdie,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Heart of a Woman,100,Maya Angelou,https://images.gr-assets.com/books/1417404078m/5160.jpg,https://images.gr-assets.com/books/1417404078s/5160.jpg
The Heart of the Matter,100,Graham Greene,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The High Window (Philip Marlowe, #3)",100,Raymond Chandler,https://images.gr-assets.com/books/1466754245m/2049.jpg,https://images.gr-assets.com/books/1466754245s/2049.jpg
The Histories,100,"Herodotus, Aubrey de Sélincourt, John M. Marincola",https://images.gr-assets.com/books/1399225547m/1362.jpg,https://images.gr-assets.com/books/1399225547s/1362.jpg
The History of Love,98,Nicole Krauss,https://images.gr-assets.com/books/1327911009m/3867.jpg,https://images.gr-assets.com/books/1327911009s/3867.jpg
"The History of Sexuality, Volume 1: An Introduction",100,"Michel Foucault, Robert Hurley",https://images.gr-assets.com/books/1486236798m/1875.jpg,https://images.gr-assets.com/books/1486236798s/1875.jpg
"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",100,Douglas Adams,https://images.gr-assets.com/books/1327656754m/11.jpg,https://images.gr-assets.com/books/1327656754s/11.jpg
The Hobbit,100,J.R.R. Tolkien,https://images.gr-assets.com/books/1372847500m/5907.jpg,https://images.gr-assets.com/books/1372847500s/5907.jpg
The Hound of the Baskervilles,97,"Arthur Conan Doyle, Anne Perry",https://images.gr-assets.com/books/1355929358m/8921.jpg,https://images.gr-assets.com/books/1355929358s/8921.jpg
The House of the Spirits,84,"Isabel Allende, Magda Bogin",https://images.gr-assets.com/books/1358615501m/9328.jpg,https://images.gr-assets.com/books/1358615501s/9328.jpg
The Hungry Tide,100,Amitav Ghosh,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,99,Laurie Notaro,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Iliad,100,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Iliad/The Odyssey,100,"Homer, Robert Fagles, Bernard Knox",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Informers,94,Bret Easton Ellis,https://images.gr-assets.com/books/1374684746m/9914.jpg,https://images.gr-assets.com/books/1374684746s/9914.jpg
The Innocent Man: Murder and Injustice in a Small Town,100,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business (Collins Business Essentials),100,Clayton M. Christensen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Jane Austen Book Club,100,Karen Joy Fowler,https://images.gr-assets.com/books/1309282966m/2152.jpg,https://images.gr-assets.com/books/1309282966s/2152.jpg
The Johnstown Flood,100,David McCullough,https://images.gr-assets.com/books/1313667349m/2371.jpg,https://images.gr-assets.com/books/1313667349s/2371.jpg
The Joy Luck Club,87,Amy Tan,https://images.gr-assets.com/books/1304978653m/7763.jpg,https://images.gr-assets.com/books/1304978653s/7763.jpg
"The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency, #4)",100,Alexander McCall Smith,https://images.gr-assets.com/books/1380393680m/7036.jpg,https://images.gr-assets.com/books/1380393680s/7036.jpg
The King of Torts,100,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Known World,100,Edward P. Jones,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Lake of Souls (Cirque Du Freak, #10)",99,Darren Shan,https://images.gr-assets.com/books/1255988654m/8951.jpg,https://images.gr-assets.com/books/1255988654s/8951.jpg
The Language Instinct: How the Mind Creates Language,100,Steven Pinker,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Last Juror,100,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Legend of Luke (Redwall, #12)",99,Brian Jacques,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The List,100,Steve Martini,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",100,Douglas Adams,https://images.gr-assets.com/books/1388257271m/357.jpg,https://images.gr-assets.com/books/1388257271s/357.jpg
"The Long Goodbye (Philip Marlowe, #6)",99,Raymond Chandler,https://images.gr-assets.com/books/1388225584m/2054.jpg,https://images.gr-assets.com/books/1388225584s/2054.jpg
"The Long Patrol (Redwall, #10)",100,"Brian Jacques, Allan Curless",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Long Walk,79,"Richard Bachman, Stephen King",https://images.gr-assets.com/books/1309212400m/9014.jpg,https://images.gr-assets.com/books/1309212400s/9014.jpg
The Long Walk: The True Story of a Trek to Freedom,99,Slavomir Rawicz,https://images.gr-assets.com/books/1417980460m/9013.jpg,https://images.gr-assets.com/books/1417980460s/9013.jpg
"The Long Winter (Little House, #6)",100,"Laura Ingalls Wilder, Garth Williams",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Lorax,100,Dr. Seuss,https://images.gr-assets.com/books/1327879938m/7784.jpg,https://images.gr-assets.com/books/1327879938s/7784.jpg
"The Lord of the Rings (The Lord of the Rings, #1-3)",100,J.R.R. Tolkien,https://images.gr-assets.com/books/1411114164m/33.jpg,https://images.gr-assets.com/books/1411114164s/33.jpg
The Lord of the Rings: The Art of The Fellowship of the Ring,99,Gary Russell,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Lord of the Rings: Weapons and Warfare,100,"Chris   Smith, Christopher Lee, Richard Taylor",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Lost Boy (Dave Pelzer #2),99,Dave Pelzer,https://images.gr-assets.com/books/1282635105m/2743.jpg,https://images.gr-assets.com/books/1282635105s/2743.jpg
The Lost Continent: Travels in Small Town America,100,Bill Bryson,https://images.gr-assets.com/books/1404042682m/26.jpg,https://images.gr-assets.com/books/1404042682s/26.jpg
"The Lost World (Jurassic Park, #2)",94,Michael Crichton,https://images.gr-assets.com/books/1386864575m/8650.jpg,https://images.gr-assets.com/books/1386864575s/8650.jpg
The Lover,100,"Marguerite Duras, Barbara Bray, Maxine Hong Kingston",https://images.gr-assets.com/books/1423329337m/275.jpg,https://images.gr-assets.com/books/1423329337s/275.jpg
The Magic Finger (Young Puffin Developing Reader),100,"Roald Dahl, Quentin Blake",https://images.gr-assets.com/books/1434928966m/6670.jpg,https://images.gr-assets.com/books/1434928966s/6670.jpg
The Man From St. Petersburg,68,Ken Follett,https://images.gr-assets.com/books/1411331808m/5053.jpg,https://images.gr-assets.com/books/1411331808s/5053.jpg
The Man Who Listens to Horses,97,"Monty Roberts, Lucy Grealy, Lawrence Scanlan",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Men Who Stare at Goats,100,Jon Ronson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Mermaid Chair,92,Sue Monk Kidd,https://images.gr-assets.com/books/1388259308m/6976.jpg,https://images.gr-assets.com/books/1388259308s/6976.jpg
The Metamorphosis and Other Stories,98,"Franz Kafka, Jason Baker, Donna Freed",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Millionaire Next Door: The Surprising Secrets of Americas Wealthy,100,"Thomas J. Stanley, William D. Danko",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Moonstone,100,"Wilkie Collins, Carolyn G. Heilbrun",https://images.gr-assets.com/books/1403192382m/6138.jpg,https://images.gr-assets.com/books/1403192382s/6138.jpg
The Moor's Last Sigh,84,Salman Rushdie,https://images.gr-assets.com/books/1359386233m/9865.jpg,https://images.gr-assets.com/books/1359386233s/9865.jpg
The Mother Tongue: English and How It Got That Way,100,Bill Bryson,https://images.gr-assets.com/books/1388209925m/29.jpg,https://images.gr-assets.com/books/1388209925s/29.jpg
The Natural Way to Draw,100,"Kimon Nicolaides, Mamie Harmon",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The New York Trilogy,100,"Paul Auster, Art Spiegelman",https://images.gr-assets.com/books/1386924429m/431.jpg,https://images.gr-assets.com/books/1386924429s/431.jpg
"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",100,Alexander McCall Smith,https://images.gr-assets.com/books/1459953654m/7061.jpg,https://images.gr-assets.com/books/1459953654s/7061.jpg
The Odyssey,100,"Homer, Robert Fagles, E.V. Rieu, Frédéric Mugler, Bernard Knox",https://images.gr-assets.com/books/1390173285m/1381.jpg,https://images.gr-assets.com/books/1390173285s/1381.jpg
"The Oedipus Cycle: Oedipus Rex/Oedipus at Colonus/Antigone (The Theban Plays, #1–3)",99,"Sophocles, Dudley Fitts, Elena Bono, Robert Fitzgerald",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Old Man and the Sea,99,Ernest Hemingway,https://images.gr-assets.com/books/1329189714m/2165.jpg,https://images.gr-assets.com/books/1329189714s/2165.jpg
The Omnivore's Dilemma: A Natural History of Four Meals,100,Michael Pollan,https://images.gr-assets.com/books/1393804353m/3109.jpg,https://images.gr-assets.com/books/1393804353s/3109.jpg
"The Oresteia  (Ορέστεια, #1-3)",100,"Aeschylus, Robert Fagles, William Bedell Stanford",https://images.gr-assets.com/books/1391822282m/1519.jpg,https://images.gr-assets.com/books/1391822282s/1519.jpg
The Other Side of the Story,100,Marian Keyes,https://images.gr-assets.com/books/1407107814m/9302.jpg,https://images.gr-assets.com/books/1407107814s/9302.jpg
The Partner,100,John Grisham,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",100,David McCullough,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Pearl,100,John Steinbeck,https://images.gr-assets.com/books/1437234939m/5308.jpg,https://images.gr-assets.com/books/1437234939s/5308.jpg
"The People of Sparks (Book of Ember, #2)",100,Jeanne DuPrau,https://images.gr-assets.com/books/1397931991m/3467.jpg,https://images.gr-assets.com/books/1397931991s/3467.jpg
The Phantom Tollbooth,100,"Norton Juster, Jules Feiffer",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Physician (Cole Family Trilogy, #1)",100,Noah Gordon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Picture of Dorian Gray,100,"Oscar Wilde, Jeffrey Eugenides",https://images.gr-assets.com/books/1424596966m/5297.jpg,https://images.gr-assets.com/books/1424596966s/5297.jpg
The Pilgrimage,100,"Paulo Coelho, Alan R. Clarke",https://images.gr-assets.com/books/1307909268m/4004.jpg,https://images.gr-assets.com/books/1307909268s/4004.jpg
"The Pillars of Creation (Sword of Truth, #7)",73,Terry Goodkind,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
"The Pillars of the Earth (The Kingsbridge Series, #1)",99,Ken Follett,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Pilot's Wife,98,Anita Shreve,https://images.gr-assets.com/books/1435011220m/5191.jpg,https://images.gr-assets.com/books/1435011220s/5191.jpg
The Plot Against America,99,Philip Roth,https://images.gr-assets.com/books/1327711853m/703.jpg,https://images.gr-assets.com/books/1327711853s/703.jpg
The Poetry of Pablo Neruda,100,"Pablo Neruda, Ilan Stavans",https://images.gr-assets.com/books/1417605511m/5936.jpg,https://images.gr-assets.com/books/1417605511s/5936.jpg
The Poisonwood Bible,100,Barbara Kingsolver,https://images.gr-assets.com/books/1412242487m/7244.jpg,https://images.gr-assets.com/books/1412242487s/7244.jpg
The Portrait of a Lady,100,"Henry James, Patricia Crick",https://images.gr-assets.com/books/1502148606m/264.jpg,https://images.gr-assets.com/books/1502148606s/264.jpg
The Power and the Glory,100,"Graham Greene, John Updike",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
The Power of Now: A Guide to Spiritual Enlightenment,100,Eckhart Tolle,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
